table,permaticker,ticker,name,exchange,isdelisted,category,cusips,siccode,sicsector,sicindustry,famasector,famaindustry,sector,industry,scalemarketcap,scalerevenue,relatedtickers,currency,location,lastupdated,firstadded,firstpricedate,lastpricedate,firstquarter,lastquarter,secfilings,companysite
SF1,115846,ICP,INTERNATIONAL COMFORT PRODUCTS CORP,NYSEMKT,Y,Domestic,4.5821E+105,3585,Manufacturing,AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP,,Machinery,Basic Materials,Building Materials,3 - Small,3 - Small,,USD,TENNESSEE U.S.A,2018-08-20,2018-08-20,1990-05-02,1999-09-03,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000316218,
SF1,115847,CIGA,CONSOLIDATED CIGAR HOLDINGS INC,NYSE,Y,Domestic,2.0902E+110,2100,Manufacturing,TOBACCO PRODUCTS,,Tobacco Products,Consumer Defensive,Tobacco,3 - Small,2 - Micro,CIG.A,USD,FLORIDA U.S.A,2018-08-20,2018-08-20,1996-08-19,1999-01-21,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001017550,
SF1,115848,MOFN,MOVIEFONE INC,NASDAQ,Y,Domestic,624598108,7900,Services,SERVICES-AMUSEMENT & RECREATION SERVICES,,Entertainment,Consumer Cyclical,Leisure,3 - Small,1 - Nano,,USD,NEW YORK U.S.A,2018-08-20,2018-08-20,1994-05-16,1999-05-21,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000919867,
SF1,115849,STIM1,STIMSONITE CORP,NASDAQ,Y,Domestic,860832104,3827,Manufacturing,OPTICAL INSTRUMENTS & LENSES,,Measuring and Control Equipment,Technology,Scientific & Technical Instruments,2 - Micro,2 - Micro,STIM,USD,ILLINOIS U.S.A,2018-08-20,2018-08-20,1993-12-16,1999-07-12,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000876400,
SF1,115850,VBNK,VILLAGE BANCORP INC,NASDAQ,Y,Domestic,,6021,Finance Insurance and Real Estate,NATIONAL COMMERCIAL BANKS,,Banking,Financial Services,Banks - Regional - US,1 - Nano,1 - Nano,,USD,CONNECTICUT U.S.A,2018-08-20,2018-08-20,1993-09-16,1999-05-17,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000715148,
SF1,115851,BOOL,BOOLE & BABBAGE INC,NASDAQ,Y,Domestic,98586100,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,3 - Small,2 - Micro,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1986-01-01,1999-03-30,1996-09-30,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000734394,
SF1,115852,RCHY,RICHEY ELECTRONICS INC,NASDAQ,Y,Domestic,763302106,5065,Wholesale Trade,WHOLESALE-ELECTRONIC PARTS & EQUIPMENT NEC,,Wholesale,Technology,Electronics Distribution,2 - Micro,2 - Micro,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1994-01-26,1999-01-06,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000320591,
SF1,115853,LTEK,LIFE TECHNOLOGIES INC,NASDAQ,Y,Domestic,532177201,2836,Manufacturing,BIOLOGICAL PRODUCTS (NO DISGNOSTIC SUBSTANCES),,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,3 - Small,,USD,MARYLAND U.S.A,2018-08-20,2018-08-20,1986-10-02,1999-02-01,1996-12-31,2000-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000727737,
SF1,115854,RBD,RUBBERMAID INC,NYSE,Y,Domestic,781088109,3089,Manufacturing,PLASTICS PRODUCTS NEC,,Rubber and Plastic Products,Consumer Cyclical,Packaging & Containers,4 - Mid,4 - Mid,,USD,OHIO U.S.A,2018-08-20,2018-08-20,1986-01-01,1999-03-24,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000085627,
SF1,115855,PACK,GIBRALTAR PACKAGING GROUP INC,NASDAQ,Y,Domestic,374758100,2650,Manufacturing,PAPERBOARD CONTAINERS & BOXES,,Shipping Containers,Consumer Cyclical,Packaging & Containers,1 - Nano,2 - Micro,,USD,NEBRASKA U.S.A,2018-08-20,2018-08-20,1992-03-06,1999-02-23,1996-12-31,2004-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000882830,
SF1,115856,LAW,LAWTER INTERNATIONAL INC,NYSE,Y,Domestic,520786104,2821,Manufacturing,PLASTIC MATERIALS SYNTH RESINS & NONVULCAN ELASTOMERS,,Chemicals,Basic Materials,Chemicals,3 - Small,2 - Micro,,USD,WISCONSIN U.S.A,2018-08-20,2018-08-20,1986-01-01,1999-06-08,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000058091,
SF1,115857,CMIA,CUMULUS MEDIA INC,OTC,N,Domestic,,4832,Transportation Communications Electric Gas and Sanitary Service,RADIO BROADCASTING STATIONS,,Communication,Consumer Cyclical,Broadcasting - Radio,,,,USD,GEORGIA U.S.A,2018-08-20,2018-08-20,2018-06-13,2018-07-27,2018-06-30,2018-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001058623,http://www.cumulus.com
SF1,115859,TKKS,TKK SYMPHONY ACQUISITION CORP,NASDAQ,N,Domestic,G88950111,6770,Finance Insurance and Real Estate,BLANK CHECKS,,Trading,Industrials,Conglomerates,,,TKKSU TKKSW TKKSR,USD,HONG KONG,2018-08-20,2018-08-20,2018-08-16,2018-08-29,2018-03-31,2018-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001738758,
SF1,115860,SIC,SELECT INTERIOR CONCEPTS INC,NASDAQ,N,Domestic,,1520,Construction,GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS,,Construction,Basic Materials,Building Materials,,3 - Small,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,2018-08-16,2018-08-29,2016-12-31,2017-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001723866,http://www.selectinteriorconcepts.com
SF1,115863,VADO,VALLEY NATIONAL CORP,NASDAQ,Y,Domestic,,6035,Finance Insurance and Real Estate,SAVINGS INSTITUTION FEDERALLY CHARTERED,,Banking,Financial Services,Banks - Regional - US,2 - Micro,1 - Nano,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1998-11-23,1999-10-07,1997-12-31,1999-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001074011,
SF1,115864,OCAD,ORCAD INC,NASDAQ,Y,Domestic,685568107,5045,Wholesale Trade,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,,Wholesale,Technology,Computer Distribution,2 - Micro,1 - Nano,,USD,OREGON U.S.A,2018-08-20,2018-08-20,1996-03-04,1999-07-29,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000881411,
SF1,115865,MWI1,MEADOWCRAFT INC,NYSE,Y,Domestic,583204102,2510,Manufacturing,HOUSEHOLD FURNITURE,,Consumer Goods,Consumer Cyclical,Home Furnishings & Fixtures,3 - Small,2 - Micro,MWI,USD,ALABAMA U.S.A,2018-08-20,2018-08-20,1997-11-26,1999-06-17,1996-06-30,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001043339,
SF1,115866,MRCM,MARCAM SOLUTIONS INC,NASDAQ,Y,Domestic,56614A107,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,2 - Micro,2 - Micro,,USD,MASSACHUSETTS U.S.A,2018-08-20,2018-08-20,1997-07-31,1999-07-13,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001040622,
SF1,115867,TSND,TRANSCEND THERAPEUTICS INC,NASDAQ,Y,Domestic,89353T102,2836,Manufacturing,BIOLOGICAL PRODUCTS (NO DISGNOSTIC SUBSTANCES),,Pharmaceutical Products,Healthcare,Biotechnology,1 - Nano,1 - Nano,,USD,MASSACHUSETTS U.S.A,2018-08-20,2018-08-20,1997-07-07,1999-05-27,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001020910,
SF1,115868,CMPX1,CMP MEDIA INC,NASDAQ,Y,Domestic,125891101,2721,Manufacturing,PERIODICALS: PUBLISHING OR PUBLISHING & PRINTING,,Printing and Publishing,Industrials,Business Services,3 - Small,3 - Small,,USD,NEW YORK U.S.A,2018-08-20,2018-08-20,1997-07-28,1999-06-09,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001034139,
SF1,115869,PTI1,PAYMENTECH INC,NYSE,Y,Domestic,336912100 704384106,7389,Services,SERVICES-BUSINESS SERVICES NEC,,Business Services,Industrials,Business Services,3 - Small,2 - Micro,PTI,USD,TEXAS U.S.A,2018-08-20,2018-08-20,1996-03-25,1999-07-26,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001005759,
SF1,115870,USNC,USN COMMUNICATIONS INC,NASDAQ,Y,Domestic,90336N204 90336N113,4813,Transportation Communications Electric Gas and Sanitary Service,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),,Communication,Communication Services,Telecom Services,3 - Small,2 - Micro,,USD,ILLINOIS U.S.A,2018-08-20,2018-08-20,1998-02-05,1999-03-08,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000926134,
SF1,115871,SMTK,SMARTALK TELESERVICES INC,NASDAQ,Y,Domestic,83169A100,4899,Transportation Communications Electric Gas and Sanitary Service,COMMUNICATIONS SERVICES NEC,,Communication,Communication Services,Telecom Services,3 - Small,2 - Micro,,USD,OHIO U.S.A,2018-08-20,2018-08-20,1996-10-25,1999-01-19,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001018730,
SF1,115872,VST1,VANSTAR CORP,NYSE,Y,Domestic,92208M108,7373,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,,Computers,Technology,Software - Application,3 - Small,4 - Mid,VST,USD,GEORGIA U.S.A,2018-08-20,2018-08-20,1996-03-12,1999-02-17,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001004939,
SF1,115873,OCIS,OACIS HEALTHCARE HOLDINGS CORP,NASDAQ,Y,Domestic,671075109,7371,Services,SERVICES-COMPUTER PROGRAMMING SERVICES,,Business Services,Technology,Information Technology Services,1 - Nano,1 - Nano,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1996-05-17,1999-03-31,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001011671,
SF1,115874,MDCD,MERIDIAN DATA INC,NASDAQ,Y,Domestic,589601103,3576,Manufacturing,COMPUTER COMMUNICATIONS EQUIPMENT,,Computers,Technology,Communication Equipment,2 - Micro,1 - Nano,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1993-03-31,1999-09-10,1996-12-31,1999-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000864568,
SF1,115875,SXC1,ESSEX INTERNATIONAL INC,NYSE,Y,Domestic,297025108,3357,Manufacturing,DRAWING & INSULATING OF NONFERROUS WIRE,,Steel Works Etc,Technology,Electronic Components,3 - Small,3 - Small,SXC,USD,INDIANA U.S.A,2018-08-20,2018-08-20,1997-04-21,1999-03-31,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000846919,
SF1,115876,GNCI,GENERAL NUTRITION COMPANIES INC,NASDAQ,Y,Domestic,37047F103,5400,Retail Trade,RETAIL-FOOD STORES,,Retail,Consumer Defensive,Packaged Foods,4 - Mid,3 - Small,,USD,PENNSYLVANIA U.S.A,2018-08-20,2018-08-20,1993-01-22,1999-08-10,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000880120,
SF1,115877,PRZM1,PRISM SOLUTIONS INC,NASDAQ,Y,Domestic,742947104,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,2 - Micro,2 - Micro,PRZM,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1996-03-18,1999-04-26,1996-12-31,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001008129,
SF1,115878,AVEC,AVECOR CARDIOVASCULAR INC,NASDAQ,Y,Domestic,53547105,3841,Manufacturing,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,,Medical Equipment,Healthcare,Medical Devices,2 - Micro,1 - Nano,,USD,MINNESOTA U.S.A,2018-08-20,2018-08-20,1992-03-27,1999-03-08,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000883982,
SF1,115879,CRWF,CRW FINANCIAL INC,NASDAQ,Y,Domestic,126276104,7320,Services,SERVICES-CONSUMER CREDIT REPORTING COLLECTION AGENCIES,,Business Services,Industrials,Business Services,1 - Nano,1 - Nano,,USD,PENNSYLVANIA U.S.A,2018-08-20,2018-08-20,1995-05-16,1999-07-07,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000943809,
SF1,115880,COSC,COSMETIC CENTER INC,NASDAQ,Y,Domestic,221232101 221234107 221234206,5990,Retail Trade,RETAIL-RETAIL STORES NEC,,Retail,Consumer Cyclical,Specialty Retail,2 - Micro,2 - Micro,,USD,MARYLAND U.S.A,2018-08-20,2018-08-20,1997-05-01,1999-04-16,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000793520,
SF1,115881,TEXM,TEXAS MICRO INC,NASDAQ,Y,Domestic,817438104 88255T103,7373,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,,Computers,Technology,Software - Application,2 - Micro,2 - Micro,,USD,TEXAS U.S.A,2018-08-20,2018-08-20,1990-03-08,1999-08-13,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000724621,
SF1,115882,VLSI,VLSI TECHNOLOGY INC,NASDAQ,Y,Domestic,918270109 918270AA7,3674,Manufacturing,SEMICONDUCTORS & RELATED DEVICES,,Electronic Equipment,Technology,Semiconductors,3 - Small,3 - Small,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1986-01-01,1999-06-22,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000704386,
SF1,115883,AVDL1,AVONDALE INDUSTRIES INC,NASDAQ,Y,Domestic,54350103,3730,Manufacturing,SHIP & BOAT BUILDING & REPAIRING,,Shipbuilding Railroad Equipment,Consumer Cyclical,Recreational Vehicles,3 - Small,3 - Small,AVDL,USD,LOUISIANA U.S.A,2018-08-20,2018-08-20,1988-03-31,1999-07-30,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000829444,
SF1,115884,HEAT1,PETROLEUM HEAT & POWER CO INC,NASDAQ,Y,Domestic,716600309 716600200,5900,Retail Trade,RETAIL-MISCELLANEOUS RETAIL,,Retail,Consumer Cyclical,Specialty Retail,2 - Micro,3 - Small,HEAT,USD,CONNECTICUT U.S.A,2018-08-20,2018-08-20,1992-07-30,1999-03-26,1996-12-31,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000736768,
SF1,115885,CZM,CALMAT CO,NYSE,Y,Domestic,131271108,1400,Mining,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),,Non-Metallic and Industrial Metal Mining,Basic Materials,Industrial Metals & Minerals,3 - Small,3 - Small,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1986-01-01,1999-01-06,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000023533,
SF1,115886,UCC1,UNION CAMP CORP,NYSE,Y,Domestic,905530101,2621,Manufacturing,PAPER MILLS,,Business Supplies,Basic Materials,Paper & Paper Products,4 - Mid,4 - Mid,UCC,USD,NEW JERSEY U.S.A,2018-08-20,2018-08-20,1986-01-01,1999-04-30,1996-12-31,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000100783,
SF1,115887,ANV1,AEROQUIP-VICKERS INC,NYSE,Y,Domestic,007869100 896678109,3490,Manufacturing,MISCELLANEOUS FABRICATED METAL PRODUCTS,,Construction Materials,Industrials,Diversified Industrials,3 - Small,4 - Mid,ANV,USD,OHIO U.S.A,2018-08-20,2018-08-20,1986-01-01,1999-04-09,1996-12-31,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000059198,
SF1,115888,USTX,USTMAN TECHNOLOGIES INC,NASDAQ,Y,Domestic,916911100 942900101,6770,Finance Insurance and Real Estate,BLANK CHECKS,,Trading,Industrials,Conglomerates,1 - Nano,1 - Nano,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1990-06-12,1999-02-19,1996-12-31,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000817820,
SF1,115889,CPTI,COMPASS PLASTICS & TECHNOLOGIES INC,NASDAQ,Y,Domestic,203915103,3089,Manufacturing,PLASTICS PRODUCTS NEC,,Rubber and Plastic Products,Consumer Cyclical,Packaging & Containers,1 - Nano,1 - Nano,,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1997-09-05,1999-03-08,1995-09-30,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001040525,
SF1,115890,DM1,DAMES & MOORE GROUP,NYSE,Y,Domestic,235713104,8711,Services,SERVICES-ENGINEERING SERVICES,,Business Services,Industrials,Engineering & Construction,2 - Micro,3 - Small,DM,USD,CALIFORNIA U.S.A,2018-08-20,2018-08-20,1992-03-06,1999-06-23,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000878549,
SF1,115891,BREW1,ROCK BOTTOM RESTAURANTS INC,NASDAQ,Y,Domestic,771833100,5812,Retail Trade,RETAIL-EATING  PLACES,,Restaraunts Hotels Motels,Consumer Cyclical,Restaurants,2 - Micro,2 - Micro,BREW,USD,COLORADO U.S.A,2018-08-20,2018-08-20,1994-07-25,1999-08-10,1996-12-31,1999-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000924896,
SF1,115892,FDOT,FINE COM INTERNATIONAL CORP,NASDAQ,Y,Domestic,317823102,9995,Nonclassifiable,NON-OPERATING ESTABLISHMENTS,,,,None,1 - Nano,1 - Nano,,USD,WASHINGTON U.S.A,2018-08-19,2018-08-19,1997-08-13,1999-08-31,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001034073,
SF1,115893,SFUN2,STANDARD FUNDING CORP,NASDAQ,Y,Domestic,853420107,6159,Finance Insurance and Real Estate,MISCELLANEOUS BUSINESS CREDIT INSTITUTION,,Banking,Financial Services,Credit Services,1 - Nano,1 - Nano,SFUN,USD,NEW YORK U.S.A,2018-08-19,2018-08-19,1994-08-10,1999-06-18,1997-03-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000919007,
SF1,115894,DOCS,PC DOCS GROUP INTERNATIONAL INC,NASDAQ,Y,ADR,69318L105,7373,Services,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,,Computers,Technology,Software - Application,2 - Micro,2 - Micro,DOCSF,CAD,ONTARIO CANADA,2018-08-19,2018-08-19,1994-04-29,1999-09-21,1996-06-30,1998-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000916691,
SF1,115895,VSEIF,VENTURE SEISMIC LTD,NASDAQ,Y,Domestic,92327K108,1382,Mining,OIL & GAS FIELD EXPLORATION SERVICES,,Petroleum,Energy,Oil & Gas Equipment & Services,1 - Nano,1 - Nano,,USD,ALBERTA CANADA,2018-08-19,2018-08-19,1995-11-08,1999-01-15,1995-03-31,1998-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001001244,
SF1,115896,TCPS,TOTAL CONTROL PRODUCTS INC,NASDAQ,Y,Domestic,89149V106,3823,Manufacturing,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT DISPLAY AND CONTROL,,Measuring and Control Equipment,Technology,Scientific & Technical Instruments,2 - Micro,2 - Micro,,USD,ILLINOIS U.S.A,2018-08-19,2018-08-19,1997-03-12,1999-01-13,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000916502,
SF1,115897,DEPO1,DEPOTECH CORP,NASDAQ,Y,Domestic,249673104,2834,Manufacturing,PHARMACEUTICAL PREPARATIONS,,Pharmaceutical Products,Healthcare,Biotechnology,2 - Micro,1 - Nano,DEPO,USD,CALIFORNIA U.S.A,2018-08-19,2018-08-19,1995-10-02,1999-03-10,1996-03-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000931686,
SF1,115898,TFRC,TECHFORCE CORP,NASDAQ,Y,Domestic,878331107,7370,Services,SERVICES-COMPUTER PROGRAMMING DATA PROCESSING ETC.,,Business Services,Technology,Internet Content & Information,2 - Micro,2 - Micro,,USD,FLORIDA U.S.A,2018-08-19,2018-08-19,1995-12-15,1999-08-09,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920992,
SF1,115899,SGIC,SILICON GAMING INC,NASDAQ,Y,Domestic,827054107,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,2 - Micro,1 - Nano,,USD,CALIFORNIA U.S.A,2018-08-19,2018-08-19,1996-08-01,1999-02-22,1996-12-31,2000-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001013170,
SF1,115900,RTA,RYERSON TULL INC,NYSE,Y,Domestic,783755101 78375P206,5050,Wholesale Trade,WHOLESALE-METALS & MINERALS (NO PETROLEUM),,Wholesale,Financial Services,Asset Management,3 - Small,4 - Mid,RT.A,USD,ILLINOIS U.S.A,2018-08-19,2018-08-19,1996-06-24,1999-02-25,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001013595,
SF1,115901,NRL,NORRELL CORP,NYSE,Y,Domestic,656301108,7363,Services,SERVICES-HELP SUPPLY SERVICES,,Business Services,Industrials,Staffing & Outsourcing Services,3 - Small,3 - Small,,USD,GEORGIA U.S.A,2018-08-19,2018-08-19,1994-07-27,1999-07-02,1996-09-30,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000778397,
SF1,115902,VCAM,VINCAM GROUP INC,NASDAQ,Y,Domestic,92719B104,7363,Services,SERVICES-HELP SUPPLY SERVICES,,Business Services,Industrials,Staffing & Outsourcing Services,3 - Small,3 - Small,,USD,FLORIDA U.S.A,2018-08-19,2018-08-19,1996-05-13,1999-03-11,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001008896,
SF1,115903,SYSF,SYSTEMSOFT CORP,NASDAQ,Y,Domestic,871926101,7372,Services,SERVICES-PREPACKAGED SOFTWARE,,Business Services,Technology,Software - Application,2 - Micro,1 - Nano,,USD,MASSACHUSETTS U.S.A,2018-08-19,2018-08-19,1994-08-05,1999-03-11,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000889987,
SF1,115904,FMBD,FIRST MUTUAL BANCORP INC,NASDAQ,Y,Domestic,320941107,6036,Finance Insurance and Real Estate,SAVINGS INSTITUTIONS NOT FEDERALLY CHARTERED,,Banking,Financial Services,Savings & Cooperative Banks,2 - Micro,1 - Nano,,USD,ILLINOIS U.S.A,2018-08-19,2018-08-19,1995-07-06,1999-01-29,1996-09-30,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000934738,
SF1,115905,CTBK1,SKANEATELES BANCORP INC,NASDAQ,Y,Domestic,830506101 151409109,6022,Finance Insurance and Real Estate,STATE COMMERCIAL BANKS,,Banking,Financial Services,Banks - Regional - US,1 - Nano,1 - Nano,CTBK SKAN,USD,NEW YORK U.S.A,2018-08-19,2018-08-19,1986-06-03,1999-06-30,1996-12-31,1999-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000829282,
SF1,115906,UTOG1,UNITOG CO,NASDAQ,Y,Domestic,913267100,2300,Manufacturing,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,,Consumer Goods,Consumer Cyclical,Apparel Manufacturing,2 - Micro,2 - Micro,UTOG,USD,MISSOURI U.S.A,2018-08-19,2018-08-19,1989-05-19,1999-03-24,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000101909,
SF1,115907,PHSE,PHARMHOUSE CORP,NASDAQ,Y,Domestic,717137103,5912,Retail Trade,RETAIL-DRUG STORES AND PROPRIETARY STORES,,Retail,Consumer Defensive,Pharmaceutical Retailers,1 - Nano,2 - Micro,,USD,NEW YORK U.S.A,2018-08-19,2018-08-19,1993-05-21,1999-03-15,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000071985,
SF1,115908,BGC1,BAY STATE GAS CO,NYSE,Y,Domestic,72612609,4924,Transportation Communications Electric Gas and Sanitary Service,NATURAL GAS DISTRIBUTION,,Utilities,Utilities,Utilities - Regulated Gas,3 - Small,3 - Small,BGC,USD,MASSACHUSETTS U.S.A,2018-08-19,2018-08-19,1986-01-01,1999-02-11,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000010488,
SF1,115909,HACH,HACH CO,NASDAQ,Y,Domestic,404504102,3826,Manufacturing,LABORATORY ANALYTICAL INSTRUMENTS,,Measuring and Control Equipment,Healthcare,Diagnostics & Research,2 - Micro,2 - Micro,HACHA,USD,COLORADO U.S.A,2018-08-19,2018-08-19,1986-01-01,1999-07-14,1997-03-31,1998-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000044764,
SF1,115910,PTZ1,PULITZER PUBLISHING CO,NYSE,Y,Domestic,745771105,2711,Manufacturing,NEWSPAPERS: PUBLISHING OR PUBLISHING & PRINTING,,Printing and Publishing,Consumer Cyclical,Publishing,4 - Mid,3 - Small,PTZ,USD,MISSOURI U.S.A,2018-08-19,2018-08-19,1986-12-12,1999-03-18,1996-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000805357,
SF1,115911,BYL,BRYLANE INC,NYSE,Y,Domestic,117661108,5961,Retail Trade,RETAIL-CATALOG & MAIL-ORDER HOUSES,,Retail,Consumer Cyclical,Specialty Retail,3 - Small,3 - Small,,USD,NEW YORK U.S.A,2018-08-18,2018-08-18,1997-02-24,1999-04-12,1995-12-31,1998-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000932698,
